box,0,7649.5,4.75019e+07,0.598083,18.6603,1.62025,0.613586,41207,0.428833,0.000366211,0.998195,0.469317,0.220662,9.84433e+07,0.610901,0,7668.25,4.86557e+07,0.601807,18.8477,1.62976,0.617188,41834.1,0.436768,0.000488281,1.00713,0.481704,0.228869,9.88283e+07,0.614563,0.772408,0.00720562,0.00398804,0.00398804,0.00398804,3.98804
box,0,7761.5,4.59546e+08,0.361145,22.2396,2.40729,0.402466,34068.6,0.185425,0.00738525,1.01877,0.810731,0.619159,6.27999e+07,0.371094,0,12812.8,2.75971e+09,0.374817,22.9575,2.48468,0.415405,35110.3,0.188416,0.00769043,1.03054,0.812357,0.634672,1.44683e+08,0.383728,0.97784,0.00599635,3.98804,0.00398804,0.00398804,0.00398804
box,0,11973,6.60632e+08,0.830933,3.6214,1.14469,0.849487,56879.6,0.121704,0.000671387,0.961971,0.64825,0.424232,1.85246e+08,0.823608,0,12455.2,7.28477e+08,0.855103,4.42068,1.17718,0.873596,60721.6,0.131775,0.00146484,1.00104,0.676191,0.479157,1.94507e+08,0.862671,0.610968,0.00699301,0.00398804,0.00398804,0.00398804,3.98804
box,0,12600.2,7.57784e+08,0.578857,11.8939,1.56965,0.629272,85679.7,0.177185,0.0020752,0.999865,0.649562,0.41192,1.75604e+08,0.609558,0,12765.8,7.84069e+08,0.588989,12.1404,1.58914,0.637085,87030.4,0.179993,0.00244141,1.02439,0.663098,0.434452,1.77369e+08,0.619629,0.622293,0.0127796,0.00398804,0.00398804,0.00398804,3.98804
box,0,6897.5,3.84284e+08,0.356567,11.5658,2.37587,0.416687,35847.4,0.177124,0.00164795,0.896705,1.76398,3.83208,6.48438e+07,0.387146,0,12468.2,1.94348e+09,0.36908,12.3607,2.39988,0.420898,37256.4,0.188171,0.00689697,0.901172,1.79331,3.98743,9.99383e+07,0.391174,0.369206,0.0285403,3.98804,0.00398804,0.00398804,0.00398804
box,0,8776.75,2.60815e+08,0.444336,16.9204,1.92662,0.509216,43065.5,0.16626,0.0120239,1.00151,0.626025,0.374495,1.05529e+08,0.478882,0,9174.5,2.87896e+08,0.454651,17.6151,1.9638,0.519043,43726.4,0.172241,0.0145874,1.02337,0.637793,0.402538,1.12665e+08,0.49292,0.678444,0.00715564,0.00398804,0.00398804,0.00398804,3.98804
box,0,7148.25,2.51237e+08,0.614746,10.4248,1.46351,0.653442,61361.9,0.161499,0.00109863,0.969387,0.589115,0.354528,9.17873e+07,0.647827,0,7638.25,3.41946e+08,0.647522,11.6666,1.53036,0.683289,63250.4,0.168762,0.0045166,0.999993,0.603895,0.382412,1.02003e+08,0.672058,0.353846,0.0461538,0.00398804,0.00398804,3.98804,0.00398804
box,0,13930.2,1.54908e+08,0.659424,6.27327,1.25509,0.781372,30159.1,0.792664,0.00756836,0.99241,0.302731,0.0930396,1.86409e+08,0.586914,0,13974.2,1.59607e+08,0.692627,6.41181,1.2798,0.796753,30516.9,0.805115,0.00805664,1.00004,0.309439,0.0957449,1.91676e+08,0.592896,0.889368,0.0100575,0.00398804,0.00398804,3.98804,0.00398804
box,0,16871.8,1.14939e+09,0.684937,6.30546,1.2484,0.786804,32829.7,0.756714,0.00177002,0.993089,0.313185,0.0994347,2.37728e+08,0.637451,0,16948,1.16515e+09,0.711975,6.53042,1.27096,0.801025,33904.9,0.76532,0.00250244,0.995413,0.317062,0.101461,2.41283e+08,0.655884,0.919708,0.0216275,0.00398804,0.00398804,0.00398804,3.98804
box,0,15161.8,3.91789e+08,0.695374,7.71378,1.26079,0.78833,32460.9,0.732117,0.00213623,1.01151,0.325229,0.102904,2.12537e+08,0.636536,0,15213.8,3.96065e+08,0.704956,7.89116,1.2685,0.793152,33150.2,0.736755,0.00256348,1.01783,0.328321,0.104113,2.15052e+08,0.646423,0.901357,0.00887265,0.00398804,0.00398804,0.00398804,3.98804
box,0,13928.2,1.46024e+08,0.680054,6.40623,1.23662,0.793823,33345.3,0.804565,0.00286865,0.982069,0.297591,0.0909366,1.93081e+08,0.63446,0,13986.2,1.50257e+08,0.709961,6.5071,1.25973,0.808655,34085.3,0.806213,0.00323486,0.987242,0.299436,0.0928023,1.96612e+08,0.645508,0.905437,0.00644164,0.00398804,0.00398804,3.98804,0.00398804
box,0,15003,3.31207e+08,0.695984,6.18741,1.24517,0.795532,33662,0.768616,0.00115967,0.996244,0.310148,0.0969164,2.12447e+08,0.654907,0,15036,3.32848e+08,0.710083,6.31243,1.25702,0.803101,34102.6,0.772278,0.00128174,0.998015,0.312819,0.0983072,2.15241e+08,0.661255,0.876377,0.0269278,0.00398804,0.00398804,0.00398804,3.98804
box,0,13956,1.43619e+08,0.697998,6.25017,1.23169,0.802002,34171.1,0.800476,0.00213623,0.9879,0.294999,0.0884842,1.92778e+08,0.643738,0,14000.2,1.48714e+08,0.71814,6.39278,1.24688,0.81189,35014.6,0.805359,0.00268555,0.996214,0.298551,0.0900369,1.95756e+08,0.653687,0.915829,0.0140722,0.00398804,0.00398804,0.00398804,3.98804
box,0,13960.5,1.44032e+08,0.699402,6.37724,1.23151,0.801392,33682.1,0.796082,0.00256348,0.995993,0.298309,0.0897059,1.91799e+08,0.642395,0,13990.8,1.45959e+08,0.719299,6.58191,1.24783,0.812012,34362.1,0.800598,0.00268555,1.00028,0.302081,0.0912018,1.94363e+08,0.64801,0.904119,0.0191761,0.00398804,0.00398804,0.00398804,3.98804
box,0,14618.5,2.30173e+08,0.697937,6.59384,1.23952,0.798279,33010.3,0.776001,0.00189209,0.999745,0.313072,0.0980613,2.01322e+08,0.636414,0,14680.8,2.35846e+08,0.715027,6.76799,1.2527,0.806763,33729.4,0.779236,0.0020752,1.00387,0.316287,0.0992755,2.0335e+08,0.657349,0.909488,0.0104773,0.00398804,0.00398804,0.00398804,3.98804
box,0,13891.5,1.45854e+08,0.637268,6.61634,1.27018,0.767822,32009.3,0.792175,0.00219727,0.996164,0.303733,0.0929358,1.81142e+08,0.624268,0,13925,1.48263e+08,0.675415,6.71372,1.30238,0.787292,33008.7,0.795166,0.00256348,0.99971,0.30717,0.094408,1.85397e+08,0.641602,0.928351,0.0110825,0.00398804,0.00398804,3.98804,0.00398804
